wid,model,regime_changed,auc_post,mcc_post,bal_post,acc_post,ece_post,dsi_post,acc_pre,DR
19,garch,1,0.5735321367246853,0.0,0.5,0.7391975308641975,0.07697099736869965,0.9802817095381556,0.34935897435897434,-1.1158681617397213
19,majority,1,0.5,0.0,0.5,0.7391975308641975,0.26080246913580246,1.0,0.34935897435897434,0.0
20,tcn,1,0.6555483490566038,0.21790652028945934,0.6143867924528301,0.6330128205128205,0.15505891178662962,0.5447865893418979,0.7239583333333334,0.125622578859989
20,anfis,1,0.6892383718988948,0.04318227027300143,0.508814985475308,0.3317901234567901,0.2610384262178415,0.8932981332953936,0.41025641025641024,0.1912615740740741
20,har,1,0.6566830278139504,0.0,0.5,0.6898148148148148,0.02268732205372581,0.9974520431916872,0.9198717948717948,0.25009678668215257
20,garch,1,0.6348904248333277,-0.09594648757808204,0.4854586129753915,0.6697530864197531,0.05875559160252073,0.9078541642698118,0.9198717948717948,0.27190605239385723
20,majority,1,0.5,0.0,0.5,0.6898148148148148,0.3101851851851852,1.0,0.9198717948717948,0.0
21,tcn,1,0.5427219667492041,0.056348046214184704,0.5259020162716661,0.7427884615384616,0.15065145210171932,0.6876426961877083,0.65625,-0.1318681318681319
21,anfis,1,0.5334942960850402,0.0,0.5,0.17901234567901234,0.4038285773109506,0.9535621486272664,0.375,0.5226337448559671
21,har,1,0.45051205600207417,0.0,0.5,0.8209876543209876,0.15233115060466515,0.9984787613202016,0.625,-0.3135802469135802
21,garch,1,0.49308076225045366,0.0,0.5,0.8209876543209876,0.12293679451683948,0.9623353326602293,0.625,-0.3135802469135802
21,majority,1,0.5,0.0,0.5,0.8209876543209876,0.17901234567901234,1.0,0.625,0.0
22,tcn,1,0.748091517857143,0.3911726495239161,0.6650892857142857,0.7355769230769231,0.06682318721253137,0.6903459877025544,0.8072916666666666,0.08883374689826293
22,anfis,1,0.6693480458221025,0.0,0.5,0.345679012345679,0.2739032497744502,0.9545050555627875,0.1891025641025641,-0.8279974890144381
22,har,1,0.678550370619946,0.0,0.5,0.654320987654321,0.013724975459850686,0.9987519359284256,0.8108974358974359,0.1930903235251061
22,garch,1,0.6568922675202156,0.0,0.5,0.654320987654321,0.07554927500358276,0.97292329044237,0.8108974358974359,0.1930903235251061
22,majority,1,0.5,0.0,0.5,0.654320987654321,0.345679012345679,1.0,0.8108974358974359,0.0
23,tcn,1,0.6661119773581938,0.18933303643992494,0.6060614001755789,0.5913461538461539,0.235876666692396,0.8747226800836383,0.78125,0.24307692307692308
23,anfis,1,0.7103513770180436,0.0,0.5,0.2777777777777778,0.31718575448533637,0.9469822048147348,0.47435897435897434,0.41441441441441434
23,har,1,0.5843542260208927,0.0,0.5,0.7222222222222222,0.054799013134580854,0.9997787069443546,0.5256410256410257,-0.3739837398373983
23,garch,1,0.6554843304843305,0.05547001962252291,0.5068376068376068,0.7222222222222222,0.12150002970809634,0.902094557145512,0.5256410256410257,-0.3739837398373983
